timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907501.745636,31,0,0,0,0,0,0
1745907501.745878,26,0,0,0,0,0,0
1745907501.74611,27,0,0,0,0,0,0
1745907501.746355,26,0,0,0,0,0,0
1745907501.746604,21,0,0,0,0,0,0
1745907501.746855,20,0,0,0,0,0,0
1745907501.747108,17,0,0,0,0,0,0
1745907501.747359,14,0,0,0,0,0,0
1745907501.747605,15,0,0,0,0,0,0
1745907501.747846,15,0,0,0,0,0,0
1745907501.748113,14,0,0,0,0,0,0
1745907501.7483678,12,0,0,0,0,0,0
1745907501.748534,15,0,0,0,0,0,0
1745907501.748694,15,0,0,0,0,0,0
1745907501.748827,20,0,0,0,0,0,0
1745907501.749005,24,0,0,0,0,0,0
1745907501.749147,28,0,0,0,0,0,0
1745907501.749287,23,0,0,0,0,0,0
1745907501.7494211,17,0,0,0,0,0,0
1745907501.77316,16,0,0,0,0,0,0
1745907501.8271072,18,0,0,0,0,0,0
1745907501.8759859,25,0,0,0,0,0,0
1745907501.927451,31,0,0,0,0,0,0
1745907501.978705,31,0,0,0,0,0,0
1745907502.029529,28,0,0,0,0,0,0
1745907502.08111,26,0,0,0,0,0,0
1745907502.132268,24,0,0,0,0,0,0
1745907502.183863,20,0,0,0,0,0,0
1745907502.234935,18,0,0,0,0,0,0
1745907502.286318,15,0,0,0,0,0,0
