timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907497.182272,14,0,0,0,0,0,0
1745907497.1824,13,0,0,0,0,0,0
1745907497.1825228,12,0,0,0,0,0,0
1745907497.182644,13,0,0,0,0,0,0
1745907497.1827688,13,0,0,0,0,0,0
1745907497.182892,15,0,0,0,0,0,0
1745907497.1830149,16,0,0,0,0,0,0
1745907497.1831338,21,0,0,0,0,0,0
1745907497.18326,18,0,0,0,0,0,0
1745907497.183383,16,0,0,0,0,0,0
1745907497.1835048,15,0,0,0,0,0,0
1745907497.183628,17,0,0,0,0,0,0
1745907497.183747,18,0,0,0,0,0,0
1745907497.183869,14,0,0,0,0,0,0
1745907497.184109,13,0,0,0,0,0,0
1745907497.1842859,12,0,0,0,0,0,0
1745907497.184509,14,0,0,0,0,0,0
1745907497.184629,19,0,0,0,0,0,0
1745907497.184746,21,0,0,0,0,0,0
1745907497.211064,17,0,0,0,0,0,0
1745907497.262523,18,0,0,0,0,0,0
1745907497.313687,16,0,0,0,0,0,0
1745907497.3652039,17,0,0,0,0,0,0
1745907497.416543,21,0,0,0,0,0,0
1745907497.467947,21,0,0,0,0,0,0
1745907497.5192661,19,0,0,0,0,0,0
1745907497.570529,16,0,0,0,0,0,0
1745907497.621848,15,0,0,0,0,0,0
1745907497.6729012,13,0,0,0,0,0,0
1745907497.7243001,13,0,0,0,0,0,0
