timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745906960.575833,125,0,0,0,0,71,244
1745906960.5761049,138,0,0,0,0,58,234
1745906960.576334,114,0,0,0,0,48,223
1745906960.576549,112,0,0,0,0,47,225
1745906960.576776,128,0,0,0,0,61,237
1745906960.5770319,135,0,0,0,0,58,217
1745906960.577294,149,0,0,0,0,47,197
1745906960.577504,119,0,0,0,0,25,211
1745906960.5777202,167,0,0,0,0,27,202
1745906960.57791,435,0,0,0,0,11,190
1745906960.578082,423,0,0,0,0,10,199
1745906960.578273,320,0,0,0,0,4,180
1745906960.5784461,185,0,0,0,0,3,173
1745906960.578601,107,0,0,0,0,7,173
1745906960.578784,80,0,0,0,0,23,176
1745906960.578975,72,0,0,0,0,12,163
1745906960.57916,57,0,0,0,0,7,206
1745906960.5793228,52,0,0,0,0,58,179
1745906960.5794759,58,0,0,0,0,42,161
1745906960.6079512,58,0,0,0,0,2,140
1745906960.659474,51,0,0,0,0,0,143
1745906960.709842,54,0,0,0,0,0,68
1745906960.76134,54,0,0,0,0,0,36
1745906960.8115442,47,0,0,0,0,0,0
1745906960.8630111,46,0,0,0,0,0,0
1745906960.915283,52,0,0,0,0,50,0
1745906960.967417,80,0,0,0,0,125,0
1745906961.019687,80,0,0,0,0,202,0
1745906961.070478,69,0,0,0,0,269,0
1745906961.1230028,93,0,0,0,0,321,77
