timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907366.84936,17,0,0,690,690,0,100
1745907366.849417,19,0,0,690,690,0,101
1745907366.849472,18,0,0,690,690,0,101
1745907366.8495271,15,0,0,690,690,0,101
1745907366.849581,16,0,0,690,690,0,101
1745907366.849636,17,0,0,689,689,0,101
1745907366.8496902,15,0,0,690,690,0,102
1745907366.8497448,14,0,0,690,690,0,100
1745907366.849799,15,0,0,690,690,0,101
1745907366.849855,14,0,0,689,689,0,99
1745907366.849909,15,0,0,689,689,0,100
1745907366.849963,16,0,0,689,689,0,100
1745907366.850014,14,0,0,688,688,0,97
1745907366.8500679,13,0,0,688,688,0,102
1745907366.8501241,14,0,0,688,688,0,103
1745907366.850178,16,0,0,689,689,0,102
1745907366.850231,17,0,0,689,689,0,105
1745907366.8502898,18,0,0,689,689,0,106
1745907366.850344,20,0,0,689,689,0,107
1745907366.8863292,22,0,0,690,690,0,108
1745907366.937856,21,0,0,690,690,0,106
1745907366.989534,17,0,0,690,690,0,104
1745907367.041434,17,0,0,690,690,0,105
1745907367.093056,17,0,0,690,690,0,103
1745907367.14479,16,0,0,690,690,0,104
1745907367.19628,14,0,0,690,690,0,104
1745907367.2479842,14,0,0,690,690,0,103
1745907367.299694,18,0,0,691,691,0,108
1745907367.351296,19,0,0,691,691,0,107
