timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907398.541012,69,0,0,578,578,0,93
1745907398.541259,95,0,0,575,575,0,75
1745907398.541518,114,0,0,577,577,0,98
1745907398.541763,452,0,0,583,583,0,91
1745907398.54201,309,0,0,586,586,0,101
1745907398.542237,482,0,0,584,584,0,89
1745907398.5425012,462,0,0,585,585,0,91
1745907398.542764,449,0,0,587,587,0,95
1745907398.54302,345,0,0,589,589,0,74
1745907398.543257,340,0,0,591,591,0,78
1745907398.543499,260,0,0,590,590,0,80
1745907398.5437272,196,0,0,595,595,0,86
1745907398.543993,156,0,0,595,595,0,101
1745907398.544251,160,0,0,597,597,0,88
1745907398.544496,147,0,0,591,591,0,91
1745907398.544745,153,0,0,589,589,0,98
1745907398.545006,143,0,0,592,592,0,101
1745907398.545262,160,0,0,598,598,0,97
1745907398.5455282,147,0,0,610,610,0,85
1745907398.579809,148,0,0,601,601,0,101
1745907398.630549,133,0,0,612,612,0,93
1745907398.681785,152,0,0,624,624,0,76
1745907398.73368,180,0,0,630,630,0,72
1745907398.786187,206,0,0,636,636,0,87
1745907398.836998,181,0,0,640,640,0,97
1745907398.8885891,188,0,0,637,637,0,93
1745907398.940352,195,0,0,640,640,0,94
1745907398.991749,315,0,0,640,640,0,98
1745907399.044448,450,0,0,640,640,0,100
