timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907077.359248,144,894,0,904,904,0,0
1745907077.359607,163,894,0,903,903,0,0
1745907077.35995,144,894,0,903,903,0,0
1745907077.360291,166,893,0,904,904,0,0
1745907077.360634,153,892,0,904,904,0,0
1745907077.360978,134,892,0,905,905,0,0
1745907077.3613062,132,892,0,904,904,0,0
1745907077.361582,130,893,0,904,904,0,0
1745907077.361789,120,892,0,904,904,0,0
1745907077.3619819,117,893,0,904,904,0,0
1745907077.362176,129,892,0,904,904,0,0
1745907077.3623722,115,892,0,904,904,0,0
1745907077.3625758,110,892,0,905,905,0,0
1745907077.3627672,120,891,0,905,905,0,0
1745907077.3629591,185,890,0,905,905,0,0
1745907077.363164,154,890,0,904,904,0,0
1745907077.363318,245,890,0,904,904,0,0
1745907077.363471,171,891,0,904,904,0,0
1745907077.3636239,180,891,0,903,903,0,0
1745907077.398604,161,891,0,903,903,0,0
1745907077.4504478,169,892,0,903,903,0,0
1745907077.50196,176,893,0,903,903,0,0
1745907077.553905,179,893,0,904,904,0,0
1745907077.605661,231,893,0,903,903,0,0
1745907077.6571252,223,892,0,904,904,0,0
1745907077.708896,250,892,0,904,904,0,0
1745907077.760488,292,891,0,904,904,0,0
1745907077.812226,343,888,0,905,905,0,0
1745907077.863706,349,885,0,905,905,0,0
