timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745906907.0686238,129,0,0,0,0,298,228
1745906907.069022,156,0,0,0,0,293,209
1745906907.0693629,117,0,0,0,0,306,214
1745906907.069668,138,0,0,0,0,300,210
1745906907.06997,104,0,0,0,0,292,194
1745906907.0703008,95,0,0,0,0,302,190
1745906907.070644,94,0,0,0,0,308,207
1745906907.0711339,88,0,0,0,0,308,203
1745906907.071271,98,0,0,0,0,308,216
1745906907.0714161,110,0,0,0,0,309,216
1745906907.071556,105,0,0,0,0,302,223
1745906907.071697,129,0,0,0,0,297,214
1745906907.071838,143,0,0,0,0,299,219
1745906907.071981,135,0,0,0,0,305,228
1745906907.0721228,120,0,0,0,0,290,237
1745906907.072266,101,0,0,0,0,295,239
1745906907.072486,112,0,0,0,0,291,235
1745906907.072623,88,0,0,0,0,283,240
1745906907.0727649,87,0,0,0,0,290,240
1745906907.104856,118,0,0,0,0,303,247
1745906907.156383,102,0,0,0,0,304,249
1745906907.2081332,113,0,0,0,0,289,214
1745906907.259446,118,0,0,0,0,290,192
1745906907.310974,122,0,0,0,0,289,209
1745906907.3625238,125,0,0,0,0,272,229
1745906907.41387,117,0,0,0,0,273,222
1745906907.465965,128,0,0,0,0,289,234
1745906907.517612,131,0,0,0,0,290,228
1745906907.569081,100,0,0,0,0,295,228
