timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907380.4203289,41,0,0,694,694,0,109
1745907380.420629,47,0,0,694,694,0,108
1745907380.420863,31,0,0,694,694,0,106
1745907380.4210958,27,0,0,694,694,0,103
1745907380.421335,25,0,0,693,693,0,104
1745907380.421569,29,0,0,694,694,0,105
1745907380.421802,27,0,0,693,693,0,104
1745907380.422036,21,0,0,695,695,0,101
1745907380.422264,20,0,0,700,700,0,104
1745907380.422497,19,0,0,700,700,0,107
1745907380.422687,23,0,0,694,694,0,107
1745907380.422869,19,0,0,694,694,0,106
1745907380.42305,16,0,0,694,694,0,106
1745907380.42323,18,0,0,694,694,0,107
1745907380.423417,16,0,0,694,694,0,107
1745907380.423598,19,0,0,699,699,0,106
1745907380.423775,16,0,0,694,694,0,106
1745907380.423957,15,0,0,699,699,0,106
1745907380.424139,18,0,0,695,695,0,106
1745907380.46367,18,0,0,695,695,0,106
1745907380.515558,20,0,0,700,700,0,106
1745907380.566937,20,0,0,700,700,0,106
1745907380.618363,19,0,0,700,700,0,105
1745907380.670283,16,0,0,701,701,0,105
1745907380.721751,17,0,0,702,702,0,104
1745907380.773249,17,0,0,701,701,0,106
1745907380.8251,14,0,0,701,701,0,109
1745907380.8766851,17,0,0,695,695,0,109
1745907380.92819,16,0,0,700,700,0,110
