timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907086.416127,101,911,0,909,909,0,0
1745907086.4163682,138,911,0,910,910,0,0
1745907086.4166021,138,911,0,909,909,0,0
1745907086.416835,133,910,0,910,910,0,0
1745907086.417067,115,910,0,910,910,0,0
1745907086.417301,118,911,0,910,910,0,0
1745907086.417535,148,910,0,910,910,0,0
1745907086.41777,120,910,0,910,910,0,0
1745907086.418004,150,911,0,910,910,0,0
1745907086.41824,202,911,0,910,910,0,0
1745907086.418475,222,911,0,910,910,0,0
1745907086.41871,298,911,0,910,910,0,0
1745907086.418944,209,911,0,910,910,0,0
1745907086.419178,226,911,0,910,910,0,0
1745907086.419412,266,911,0,910,910,0,0
1745907086.4196439,258,912,0,910,910,0,0
1745907086.419858,245,912,0,910,910,0,0
1745907086.42004,238,912,0,910,910,0,0
1745907086.420222,288,913,0,910,910,0,0
1745907086.4609091,187,913,0,910,910,0,0
1745907086.5125802,134,913,0,910,910,0,0
1745907086.564456,143,912,0,910,910,0,0
1745907086.614941,90,912,0,910,910,0,0
1745907086.6662889,56,912,0,910,910,0,0
1745907086.717591,58,912,0,910,910,0,0
1745907086.769634,48,912,0,910,910,0,0
1745907086.8212101,60,912,0,910,910,0,0
1745907086.873006,62,912,0,910,910,0,0
1745907086.924692,72,912,0,910,910,0,0
