timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907551.957134,18,0,0,0,0,0,0
1745907551.9572601,23,0,0,0,0,0,0
1745907551.95737,28,0,0,0,0,0,0
1745907551.957515,26,0,0,0,0,0,0
1745907551.957629,27,0,0,0,0,0,0
1745907551.957738,28,0,0,0,0,0,0
1745907551.9579709,28,0,0,0,0,0,0
1745907551.958082,24,0,0,0,0,0,0
1745907551.9581912,26,0,0,0,0,0,0
1745907551.9582999,25,0,0,0,0,0,0
1745907551.958409,24,0,0,0,0,0,0
1745907551.958517,19,0,0,0,0,0,0
1745907551.958626,19,0,0,0,0,0,0
1745907551.958736,23,0,0,0,0,0,0
1745907551.958845,26,0,0,0,0,0,0
1745907551.958957,27,0,0,0,0,0,0
1745907551.9590662,29,0,0,0,0,0,0
1745907551.9591749,27,0,0,0,0,0,0
1745907551.959286,26,0,0,0,0,0,0
1745907551.983776,24,0,0,0,0,0,0
1745907552.0354,21,0,0,0,0,0,0
1745907552.086715,23,0,0,0,0,0,0
1745907552.138152,27,0,0,0,0,0,0
1745907552.189323,31,0,0,0,0,0,0
1745907552.2406359,32,0,0,0,0,0,0
1745907552.29196,32,0,0,0,0,0,0
1745907552.343022,31,0,0,0,0,0,0
1745907552.394424,28,0,0,0,0,0,0
1745907552.446221,25,0,0,0,0,0,0
1745907552.497328,28,0,0,0,0,0,0
