timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907299.2908611,142,696,288,0,0,177,0
1745907299.291211,178,697,297,0,0,179,0
1745907299.291569,154,698,300,0,0,173,0
1745907299.291966,138,696,301,0,0,176,0
1745907299.292297,98,700,302,0,0,170,0
1745907299.292673,108,696,305,0,0,172,0
1745907299.293021,121,695,311,0,0,184,0
1745907299.293364,137,694,312,0,0,178,0
1745907299.293727,129,692,312,0,0,182,0
1745907299.294069,108,689,308,0,0,189,0
1745907299.2944498,125,691,305,0,0,189,0
1745907299.294791,129,687,305,0,0,185,0
1745907299.2951329,119,686,310,0,0,187,0
1745907299.2954528,120,683,311,0,0,175,0
1745907299.29581,119,683,310,0,0,177,0
1745907299.2962,96,682,305,0,0,175,0
1745907299.296365,118,682,307,0,0,180,0
1745907299.296639,110,676,310,0,0,184,0
1745907299.2968068,146,674,310,0,0,181,0
1745907299.334516,138,678,306,0,0,171,0
1745907299.3858418,135,680,304,0,0,173,0
1745907299.43789,148,685,303,0,0,176,0
1745907299.48972,151,695,303,0,0,188,0
1745907299.540736,160,687,301,0,0,195,0
1745907299.5923269,163,674,302,0,0,176,0
1745907299.64415,175,666,305,0,0,175,0
1745907299.6954172,176,672,311,0,0,183,0
1745907299.747128,165,642,307,0,0,182,0
1745907299.798955,207,624,305,0,0,178,0
