timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745906947.8461509,85,0,0,0,0,300,276
1745906947.846287,117,0,0,0,0,280,261
1745906947.8464131,127,0,0,0,0,236,219
1745906947.846575,121,0,0,0,0,236,181
1745906947.846708,140,0,0,0,0,239,181
1745906947.846848,111,0,0,0,0,244,168
1745906947.84697,106,0,0,0,0,227,175
1745906947.8471181,136,0,0,0,0,231,162
1745906947.847233,90,0,0,0,0,218,179
1745906947.847349,98,0,0,0,0,239,196
1745906947.847469,129,0,0,0,0,246,198
1745906947.84759,173,0,0,0,0,261,210
1745906947.847709,169,0,0,0,0,245,195
1745906947.847828,152,0,0,0,0,246,225
1745906947.847968,165,0,0,0,0,253,220
1745906947.848106,113,0,0,0,0,274,205
1745906947.848245,125,0,0,0,0,266,206
1745906947.848364,111,0,0,0,0,247,201
1745906947.848484,118,0,0,0,0,232,204
1745906947.8836842,120,0,0,0,0,221,208
1745906947.9341109,91,0,0,0,0,198,203
1745906947.986686,131,0,0,0,0,179,192
1745906948.038622,123,0,0,0,0,205,205
1745906948.089071,96,0,0,0,0,200,212
1745906948.141671,108,0,0,0,0,199,217
1745906948.1920881,77,0,0,0,0,188,222
1745906948.2436311,66,0,0,0,0,159,230
1745906948.29498,64,0,0,0,0,141,237
1745906948.345192,87,0,0,0,0,91,250
1745906948.397672,103,0,0,0,0,68,209
