timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907240.42527,84,678,304,0,0,107,0
1745907240.425427,77,682,306,0,0,108,0
1745907240.4255779,60,682,309,0,0,110,0
1745907240.425726,62,685,328,0,0,109,0
1745907240.425875,73,685,328,0,0,108,0
1745907240.426025,69,685,314,0,0,109,0
1745907240.426173,72,680,299,0,0,105,0
1745907240.426322,67,679,296,0,0,103,0
1745907240.426476,100,681,295,0,0,105,0
1745907240.4266229,72,681,298,0,0,109,0
1745907240.426771,85,683,299,0,0,108,0
1745907240.426917,64,683,301,0,0,111,0
1745907240.4270642,53,681,302,0,0,111,0
1745907240.42721,62,680,302,0,0,109,0
1745907240.427358,52,679,302,0,0,108,0
1745907240.4275048,51,677,303,0,0,110,0
1745907240.427653,49,676,304,0,0,110,0
1745907240.427802,50,675,327,0,0,112,0
1745907240.4279501,51,676,332,0,0,113,0
1745907240.4643142,107,675,332,0,0,112,0
1745907240.516095,131,677,336,0,0,111,0
1745907240.567615,110,674,336,0,0,109,0
1745907240.619287,130,676,336,0,0,110,0
1745907240.6698902,99,675,333,0,0,109,0
1745907240.721407,72,676,334,0,0,110,0
1745907240.772915,73,677,333,0,0,111,0
1745907240.8243709,86,678,334,0,0,112,0
1745907240.8764741,73,678,335,0,0,112,0
1745907240.9279191,91,679,335,0,0,112,0
