timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907524.57551,40,0,0,0,0,0,0
1745907524.575625,43,0,0,0,0,0,0
1745907524.5757399,44,0,0,0,0,0,0
1745907524.575853,41,0,0,0,0,0,0
1745907524.576043,33,0,0,0,0,0,0
1745907524.576279,29,0,0,0,0,0,0
1745907524.57651,23,0,0,0,0,0,0
1745907524.576742,23,0,0,0,0,0,0
1745907524.576971,18,0,0,0,0,0,0
1745907524.577203,36,0,0,0,0,0,0
1745907524.577434,59,0,0,0,0,0,0
1745907524.577665,47,0,0,0,0,0,0
1745907524.577895,54,0,0,0,0,0,0
1745907524.578102,58,0,0,0,0,0,0
1745907524.578271,43,0,0,0,0,0,0
1745907524.578441,36,0,0,0,0,0,0
1745907524.57861,30,0,0,0,0,0,0
1745907524.578778,30,0,0,0,0,0,0
1745907524.578946,47,0,0,0,0,0,0
1745907524.602966,38,0,0,0,0,0,0
1745907524.6534011,27,0,0,0,0,0,0
1745907524.704798,38,0,0,0,0,0,0
1745907524.7561688,32,0,0,0,0,0,0
1745907524.807293,40,0,0,0,0,0,0
1745907524.858743,33,0,0,0,0,0,0
1745907524.9102101,24,0,0,0,0,0,0
1745907524.961803,24,0,0,0,0,0,0
1745907525.0131059,19,0,0,0,0,0,0
1745907525.064478,20,0,0,0,0,0,0
1745907525.1155589,24,0,0,0,0,0,0
