timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907231.3674119,141,584,263,0,0,99,0
1745907231.36785,133,583,277,0,0,101,0
1745907231.368204,137,583,282,0,0,101,0
1745907231.368543,123,583,287,0,0,109,0
1745907231.368869,138,596,277,0,0,105,0
1745907231.369184,136,573,253,0,0,96,0
1745907231.3695328,122,570,211,0,0,78,0
1745907231.369884,205,561,177,0,0,79,0
1745907231.370194,184,579,167,0,0,78,0
1745907231.370507,158,578,167,0,0,69,0
1745907231.370819,147,581,168,0,0,66,0
1745907231.371132,221,579,173,0,0,56,0
1745907231.371443,260,602,264,0,0,45,0
1745907231.371754,193,603,294,0,0,62,0
1745907231.372065,164,650,337,0,0,68,0
1745907231.372318,130,633,365,0,0,70,0
1745907231.372545,139,550,371,0,0,77,0
1745907231.372787,110,534,373,0,0,73,0
1745907231.373014,91,544,374,0,0,85,0
1745907231.402812,121,609,394,0,0,94,0
1745907231.4543,103,616,385,0,0,98,0
1745907231.506119,112,618,381,0,0,93,0
1745907231.557866,127,645,377,0,0,97,0
1745907231.609451,136,647,377,0,0,94,0
1745907231.661084,109,658,380,0,0,96,0
1745907231.712518,97,640,379,0,0,100,0
1745907231.764266,89,631,381,0,0,102,0
1745907231.8159769,116,598,378,0,0,98,0
1745907231.86847,108,634,378,0,0,102,0
