timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907281.181134,75,717,374,0,0,160,0
1745907281.181461,59,711,373,0,0,169,0
1745907281.1818109,64,710,373,0,0,184,0
1745907281.18215,59,703,368,0,0,188,0
1745907281.1824949,60,701,368,0,0,179,0
1745907281.182846,81,701,371,0,0,184,0
1745907281.1831858,73,696,370,0,0,178,0
1745907281.1835132,74,695,369,0,0,198,0
1745907281.183847,55,695,373,0,0,183,0
1745907281.184187,67,694,373,0,0,182,0
1745907281.18451,94,695,369,0,0,178,0
1745907281.184822,71,695,368,0,0,181,0
1745907281.185136,89,694,368,0,0,174,0
1745907281.185475,72,694,367,0,0,183,0
1745907281.1857972,54,694,366,0,0,177,0
1745907281.186103,54,694,365,0,0,186,0
1745907281.186342,56,695,364,0,0,195,0
1745907281.186581,52,695,363,0,0,193,0
1745907281.186809,58,695,361,0,0,191,0
1745907281.2180438,54,695,360,0,0,189,0
1745907281.2697291,60,695,360,0,0,200,0
1745907281.3214269,61,696,359,0,0,201,0
1745907281.373,68,701,358,0,0,202,0
1745907281.424413,73,703,358,0,0,206,0
1745907281.4765172,59,702,357,0,0,207,0
1745907281.52812,63,706,357,0,0,205,0
1745907281.5793989,62,703,355,0,0,211,0
1745907281.631216,60,703,346,0,0,208,0
1745907281.682718,47,701,345,0,0,214,0
