timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745906925.1699939,103,0,0,0,0,292,266
1745906925.170309,106,0,0,0,0,295,268
1745906925.1705961,97,0,0,0,0,294,264
1745906925.170881,94,0,0,0,0,296,264
1745906925.171263,120,0,0,0,0,294,261
1745906925.171645,129,0,0,0,0,296,262
1745906925.172008,113,0,0,0,0,297,263
1745906925.17233,115,0,0,0,0,297,263
1745906925.172631,116,0,0,0,0,298,264
1745906925.1729238,99,0,0,0,0,298,264
1745906925.1732311,124,0,0,0,0,299,264
1745906925.173522,94,0,0,0,0,299,270
1745906925.1738062,98,0,0,0,0,298,269
1745906925.1741052,104,0,0,0,0,299,273
1745906925.174363,101,0,0,0,0,299,273
1745906925.174624,114,0,0,0,0,297,272
1745906925.174888,104,0,0,0,0,294,273
1745906925.175146,134,0,0,0,0,289,271
1745906925.175366,105,0,0,0,0,286,271
1745906925.205748,132,0,0,0,0,283,273
1745906925.257236,104,0,0,0,0,285,274
1745906925.308873,117,0,0,0,0,285,273
1745906925.3605812,112,0,0,0,0,287,275
1745906925.411811,136,0,0,0,0,289,273
1745906925.463687,116,0,0,0,0,290,272
1745906925.515104,128,0,0,0,0,290,273
1745906925.566669,153,0,0,0,0,290,273
1745906925.618388,129,0,0,0,0,289,273
1745906925.669961,113,0,0,0,0,291,273
