timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907339.622005,34,0,0,719,719,0,74
1745907339.6222012,37,0,0,727,727,0,77
1745907339.622408,40,0,0,731,731,0,75
1745907339.622596,63,0,0,739,739,0,72
1745907339.622781,66,0,0,741,741,0,79
1745907339.622966,67,0,0,743,743,0,74
1745907339.623158,74,0,0,745,745,0,85
1745907339.623335,70,0,0,746,746,0,83
1745907339.623515,53,0,0,745,745,0,74
1745907339.623682,58,0,0,742,742,0,75
1745907339.623832,51,0,0,736,736,0,82
1745907339.623978,67,0,0,734,734,0,80
1745907339.624139,64,0,0,735,735,0,90
1745907339.624286,78,0,0,733,733,0,76
1745907339.624445,68,0,0,726,726,0,107
1745907339.624599,64,0,0,723,723,0,105
1745907339.624753,58,0,0,718,718,0,95
1745907339.624942,70,0,0,715,715,0,104
1745907339.6251159,57,0,0,714,714,0,100
1745907339.658066,62,0,0,714,714,0,105
1745907339.7095501,50,0,0,711,711,0,105
1745907339.760316,43,0,0,711,711,0,91
1745907339.813129,57,0,0,710,710,0,102
1745907339.863449,42,0,0,711,711,0,74
1745907339.915313,36,0,0,706,706,0,69
1745907339.966793,40,0,0,708,708,0,96
1745907340.0182478,36,0,0,712,712,0,82
1745907340.069649,47,0,0,714,714,0,91
1745907340.1212008,39,0,0,715,715,0,79
1745907340.1728399,32,0,0,713,713,0,90
