timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907244.9545999,89,717,396,0,0,104,0
1745907244.954939,88,717,396,0,0,104,0
1745907244.955275,134,717,396,0,0,104,0
1745907244.955591,97,719,395,0,0,105,0
1745907244.9559228,112,718,393,0,0,106,0
1745907244.956255,102,722,394,0,0,106,0
1745907244.956567,86,723,394,0,0,105,0
1745907244.956883,75,723,396,0,0,106,0
1745907244.957197,69,719,393,0,0,103,0
1745907244.957509,83,718,384,0,0,102,0
1745907244.957834,84,718,383,0,0,101,0
1745907244.958157,81,719,383,0,0,102,0
1745907244.9584692,75,721,383,0,0,103,0
1745907244.958791,74,718,380,0,0,105,0
1745907244.959019,78,717,372,0,0,106,0
1745907244.9593012,68,708,369,0,0,106,0
1745907244.9595578,73,700,366,0,0,108,0
1745907244.959787,85,700,366,0,0,109,0
1745907244.960014,70,705,367,0,0,107,0
1745907244.9933262,82,697,364,0,0,108,0
1745907245.0446389,83,694,363,0,0,105,0
1745907245.096249,67,692,361,0,0,105,0
1745907245.147861,70,690,361,0,0,106,0
1745907245.1996439,65,687,359,0,0,108,0
1745907245.251148,68,687,357,0,0,113,0
1745907245.303164,74,687,357,0,0,116,0
1745907245.354702,68,690,362,0,0,116,0
1745907245.405995,64,688,364,0,0,117,0
1745907245.458003,70,689,365,0,0,117,0
