timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745906879.819175,280,0,0,0,0,196,242
1745906879.81951,305,0,0,0,0,198,241
1745906879.819842,322,0,0,0,0,201,239
1745906879.8201568,343,0,0,0,0,197,240
1745906879.8204732,312,0,0,0,0,202,246
1745906879.820788,263,0,0,0,0,206,244
1745906879.821103,233,0,0,0,0,206,249
1745906879.821353,267,0,0,0,0,210,259
1745906879.821588,251,0,0,0,0,209,260
1745906879.8218272,261,0,0,0,0,211,260
1745906879.8220649,270,0,0,0,0,208,261
1745906879.822294,231,0,0,0,0,204,257
1745906879.8225229,237,0,0,0,0,194,261
1745906879.822761,221,0,0,0,0,191,259
1745906879.822989,211,0,0,0,0,192,261
1745906879.823223,255,0,0,0,0,192,253
1745906879.8234618,265,0,0,0,0,189,259
1745906879.8236449,330,0,0,0,0,183,254
1745906879.823824,337,0,0,0,0,188,254
1745906879.8523278,280,0,0,0,0,183,255
1745906879.904276,276,0,0,0,0,176,243
1745906879.955673,305,0,0,0,0,167,248
1745906880.00722,340,0,0,0,0,153,248
1745906880.0589068,366,0,0,0,0,162,250
1745906880.1104488,314,0,0,0,0,172,250
1745906880.161835,265,0,0,0,0,173,249
1745906880.213407,256,0,0,0,0,175,250
1745906880.264997,250,0,0,0,0,179,252
1745906880.316651,250,0,0,0,0,180,254
1745906880.368289,273,0,0,0,0,182,256
