timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907375.898955,34,0,0,692,692,0,93
1745907375.899189,26,0,0,691,691,0,93
1745907375.899415,24,0,0,692,692,0,93
1745907375.899636,24,0,0,692,692,0,92
1745907375.8998542,18,0,0,692,692,0,94
1745907375.900071,20,0,0,692,692,0,91
1745907375.900289,21,0,0,692,692,0,94
1745907375.900506,21,0,0,692,692,0,94
1745907375.900722,19,0,0,692,692,0,94
1745907375.900939,22,0,0,692,692,0,96
1745907375.901334,20,0,0,692,692,0,94
1745907375.901558,16,0,0,692,692,0,93
1745907375.9017758,17,0,0,692,692,0,95
1745907375.901994,21,0,0,692,692,0,94
1745907375.902209,24,0,0,692,692,0,94
1745907375.902426,25,0,0,692,692,0,95
1745907375.902642,25,0,0,691,691,0,95
1745907375.902857,25,0,0,691,691,0,96
1745907375.903072,26,0,0,692,692,0,95
1745907375.937045,24,0,0,691,691,0,96
1745907375.988767,35,0,0,691,691,0,96
1745907376.040373,27,0,0,691,691,0,97
1745907376.092045,24,0,0,691,691,0,98
1745907376.143389,27,0,0,691,691,0,99
1745907376.196152,27,0,0,692,692,0,100
1745907376.2467341,33,0,0,692,692,0,98
1745907376.29829,27,0,0,698,698,0,98
1745907376.350882,26,0,0,698,698,0,100
1745907376.401363,30,0,0,698,698,0,98
