timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907362.3186529,18,0,0,711,711,0,114
1745907362.3190799,19,0,0,711,711,0,113
1745907362.3195572,18,0,0,711,711,0,114
1745907362.320019,18,0,0,711,711,0,114
1745907362.3205938,17,0,0,712,712,0,115
1745907362.321168,20,0,0,712,712,0,114
1745907362.321475,20,0,0,712,712,0,114
1745907362.321804,24,0,0,713,713,0,113
1745907362.322131,18,0,0,714,714,0,112
1745907362.322439,17,0,0,713,713,0,114
1745907362.322755,19,0,0,714,714,0,112
1745907362.323091,21,0,0,714,714,0,112
1745907362.323425,19,0,0,713,713,0,113
1745907362.3237581,19,0,0,712,712,0,110
1745907362.3240829,23,0,0,711,711,0,109
1745907362.324397,25,0,0,711,711,0,110
1745907362.324724,22,0,0,710,710,0,110
1745907362.32511,25,0,0,710,710,0,109
1745907362.3253,27,0,0,710,710,0,109
1745907362.356705,26,0,0,709,709,0,109
1745907362.407038,26,0,0,709,709,0,97
1745907362.459893,21,0,0,709,709,0,100
1745907362.5114508,24,0,0,709,709,0,102
1745907362.562886,21,0,0,708,708,0,101
1745907362.6143308,23,0,0,701,701,0,103
1745907362.666077,23,0,0,696,696,0,102
1745907362.71764,27,0,0,695,695,0,102
1745907362.769096,32,0,0,695,695,0,102
1745907362.8201559,34,0,0,696,696,0,99
