timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907344.205557,16,0,0,708,708,0,93
1745907344.205881,15,0,0,708,708,0,86
1745907344.206199,14,0,0,708,708,0,90
1745907344.206532,18,0,0,709,709,0,86
1745907344.2068639,19,0,0,708,708,0,88
1745907344.207187,16,0,0,709,709,0,94
1745907344.2075179,19,0,0,709,709,0,95
1745907344.2078452,18,0,0,708,708,0,97
1745907344.208195,16,0,0,709,709,0,100
1745907344.208513,15,0,0,709,709,0,92
1745907344.208864,16,0,0,709,709,0,103
1745907344.2092009,17,0,0,709,709,0,96
1745907344.2095392,16,0,0,708,708,0,90
1745907344.209853,15,0,0,708,708,0,85
1745907344.210161,14,0,0,708,708,0,87
1745907344.210471,14,0,0,708,708,0,97
1745907344.2107809,17,0,0,708,708,0,94
1745907344.211104,16,0,0,708,708,0,100
1745907344.211421,14,0,0,709,709,0,94
1745907344.2419462,14,0,0,709,709,0,99
1745907344.29465,15,0,0,709,709,0,104
1745907344.346084,15,0,0,710,710,0,104
1745907344.397613,16,0,0,710,710,0,101
1745907344.449263,15,0,0,710,710,0,103
1745907344.501322,16,0,0,710,710,0,102
1745907344.552771,14,0,0,710,710,0,104
1745907344.604102,16,0,0,710,710,0,102
1745907344.656069,17,0,0,709,709,0,109
1745907344.7074041,18,0,0,709,709,0,112
