timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907416.659441,170,0,0,705,705,0,106
1745907416.6598048,177,0,0,705,705,0,103
1745907416.66015,131,0,0,705,705,0,108
1745907416.660484,117,0,0,705,705,0,114
1745907416.660845,128,0,0,705,705,0,113
1745907416.661197,131,0,0,704,704,0,110
1745907416.6615481,120,0,0,704,704,0,109
1745907416.6618829,139,0,0,704,704,0,111
1745907416.662218,121,0,0,704,704,0,110
1745907416.66256,132,0,0,704,704,0,108
1745907416.6628969,166,0,0,703,703,0,106
1745907416.663241,153,0,0,703,703,0,111
1745907416.6635818,135,0,0,702,702,0,111
1745907416.6639528,146,0,0,702,702,0,109
1745907416.664305,157,0,0,700,700,0,104
1745907416.6647391,151,0,0,700,700,0,104
1745907416.664911,122,0,0,700,700,0,103
1745907416.6651368,176,0,0,701,701,0,102
1745907416.665299,209,0,0,704,704,0,108
1745907416.6986082,186,0,0,705,705,0,103
1745907416.750266,153,0,0,705,705,0,109
1745907416.8019211,116,0,0,706,706,0,116
1745907416.8536398,169,0,0,705,705,0,122
1745907416.9052532,167,0,0,705,705,0,117
1745907416.957031,176,0,0,705,705,0,119
1745907417.008471,142,0,0,703,703,0,117
1745907417.06017,134,0,0,703,703,0,110
1745907417.111925,136,0,0,702,702,0,115
1745907417.163599,149,0,0,701,701,0,112
