timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907154.335281,76,645,0,897,897,0,0
1745907154.33543,71,646,0,897,897,0,0
1745907154.335576,89,647,0,897,897,0,0
1745907154.335726,81,649,0,896,896,0,0
1745907154.335871,94,653,0,897,897,0,0
1745907154.336023,116,656,0,897,897,0,0
1745907154.3361752,144,657,0,896,896,0,0
1745907154.3363268,189,657,0,896,896,0,0
1745907154.336478,161,657,0,896,896,0,0
1745907154.336629,150,657,0,897,897,0,0
1745907154.336781,126,657,0,896,896,0,0
1745907154.3369331,159,658,0,897,897,0,0
1745907154.337085,130,657,0,897,897,0,0
1745907154.337235,145,657,0,897,897,0,0
1745907154.3373911,107,658,0,897,897,0,0
1745907154.337541,142,659,0,897,897,0,0
1745907154.337692,206,660,0,896,896,0,0
1745907154.337842,143,659,0,897,897,0,0
1745907154.337992,119,659,0,896,896,0,0
1745907154.37483,110,658,0,897,897,0,0
1745907154.426552,117,657,0,896,896,0,0
1745907154.47755,92,657,0,895,895,0,0
1745907154.529058,93,657,0,895,895,0,0
1745907154.581996,114,657,0,895,895,0,0
1745907154.632465,96,658,0,894,894,0,0
1745907154.684122,84,658,0,894,894,0,0
1745907154.7355928,88,657,0,894,894,0,0
1745907154.7868779,95,653,0,894,894,0,0
1745907154.8395982,132,655,0,894,894,0,0
