timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745906951.425798,80,0,0,0,0,55,292
1745906951.4259899,101,0,0,0,0,56,288
1745906951.4261062,96,0,0,0,0,57,272
1745906951.426217,81,0,0,0,0,49,262
1745906951.426389,78,0,0,0,0,43,256
1745906951.42669,63,0,0,0,0,52,264
1745906951.4268281,79,0,0,0,0,59,270
1745906951.427083,68,0,0,0,0,55,269
1745906951.4272032,65,0,0,0,0,66,273
1745906951.427752,55,0,0,0,0,65,275
1745906951.4280288,60,0,0,0,0,64,269
1745906951.4283352,54,0,0,0,0,64,272
1745906951.428738,52,0,0,0,0,61,275
1745906951.428891,54,0,0,0,0,64,275
1745906951.4291708,49,0,0,0,0,65,279
1745906951.429358,48,0,0,0,0,62,278
1745906951.429884,44,0,0,0,0,67,276
1745906951.430024,67,0,0,0,0,68,277
1745906951.430193,52,0,0,0,0,77,275
1745906951.456516,46,0,0,0,0,76,275
1745906951.508868,46,0,0,0,0,67,280
1745906951.562048,53,0,0,0,0,67,277
1745906951.6119711,113,0,0,0,0,59,280
1745906951.663563,148,0,0,0,0,63,279
1745906951.714879,124,0,0,0,0,68,287
1745906951.7663949,128,0,0,0,0,61,291
1745906951.8179278,110,0,0,0,0,55,290
1745906951.8695402,130,0,0,0,0,56,291
1745906951.921113,109,0,0,0,0,58,291
1745906951.971741,93,0,0,0,0,59,305
