timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907348.731712,16,0,0,716,716,0,118
1745907348.732117,15,0,0,716,716,0,119
1745907348.732555,13,0,0,716,716,0,120
1745907348.7329862,14,0,0,717,717,0,116
1745907348.733427,16,0,0,718,718,0,115
1745907348.7340071,15,0,0,719,719,0,115
1745907348.734367,14,0,0,720,720,0,112
1745907348.734703,13,0,0,720,720,0,113
1745907348.734882,13,0,0,722,722,0,109
1745907348.73506,13,0,0,724,724,0,108
1745907348.7352362,13,0,0,724,724,0,107
1745907348.735432,13,0,0,723,723,0,108
1745907348.735618,13,0,0,724,724,0,113
1745907348.7357981,13,0,0,723,723,0,113
1745907348.73598,12,0,0,723,723,0,108
1745907348.736177,11,0,0,723,723,0,111
1745907348.736366,12,0,0,723,723,0,108
1745907348.7365482,12,0,0,721,721,0,115
1745907348.7366972,13,0,0,722,722,0,117
1745907348.771806,14,0,0,722,722,0,118
1745907348.82364,14,0,0,721,721,0,117
1745907348.875059,16,0,0,720,720,0,116
1745907348.926947,18,0,0,719,719,0,118
1745907348.978582,18,0,0,719,719,0,116
1745907349.0300858,16,0,0,718,718,0,110
1745907349.081623,17,0,0,718,718,0,113
1745907349.1330519,22,0,0,718,718,0,112
1745907349.18493,20,0,0,716,716,0,117
1745907349.2363808,19,0,0,716,716,0,126
