timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907235.893522,83,682,331,0,0,99,0
1745907235.893867,80,684,341,0,0,103,0
1745907235.894232,111,680,338,0,0,103,0
1745907235.8945951,102,681,344,0,0,98,0
1745907235.894939,139,688,365,0,0,99,0
1745907235.8952892,119,681,349,0,0,102,0
1745907235.89562,89,681,346,0,0,102,0
1745907235.895968,127,681,346,0,0,104,0
1745907235.896341,123,679,339,0,0,107,0
1745907235.896681,96,679,339,0,0,108,0
1745907235.897026,114,678,323,0,0,111,0
1745907235.897203,105,676,302,0,0,108,0
1745907235.89737,148,680,297,0,0,104,0
1745907235.897553,155,678,290,0,0,107,0
1745907235.8977358,208,677,278,0,0,112,0
1745907235.897919,166,679,276,0,0,113,0
1745907235.8981178,220,679,274,0,0,111,0
1745907235.898271,361,679,271,0,0,109,0
1745907235.898453,356,676,265,0,0,111,0
1745907235.93393,273,665,188,0,0,117,0
1745907235.985808,213,668,183,0,0,112,0
1745907236.037343,208,664,185,0,0,110,0
1745907236.089064,194,657,184,0,0,110,0
1745907236.1409988,224,648,191,0,0,111,0
1745907236.1924229,186,646,200,0,0,113,0
1745907236.244123,174,637,182,0,0,112,0
1745907236.2957911,156,628,191,0,0,113,0
1745907236.3473542,133,627,190,0,0,112,0
1745907236.398593,132,610,201,0,0,112,0
