timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907127.178298,152,813,0,896,896,0,0
1745907127.1784608,125,814,0,896,896,0,0
1745907127.178615,116,816,0,896,896,0,0
1745907127.1787672,160,816,0,896,896,0,0
1745907127.178921,107,817,0,897,897,0,0
1745907127.179136,116,816,0,897,897,0,0
1745907127.179371,100,816,0,896,896,0,0
1745907127.179614,143,815,0,896,896,0,0
1745907127.179852,134,814,0,896,896,0,0
1745907127.180087,146,812,0,895,895,0,0
1745907127.180325,120,812,0,895,895,0,0
1745907127.180562,119,812,0,895,895,0,0
1745907127.180798,123,813,0,895,895,0,0
1745907127.181033,116,814,0,896,896,0,0
1745907127.1812842,123,815,0,896,896,0,0
1745907127.18152,145,816,0,897,897,0,0
1745907127.181754,137,817,0,896,896,0,0
1745907127.182049,129,816,0,895,895,0,0
1745907127.182305,137,816,0,896,896,0,0
1745907127.220361,162,815,0,895,895,0,0
1745907127.274334,190,814,0,895,895,0,0
1745907127.32356,198,811,0,895,895,0,0
1745907127.375272,152,811,0,895,895,0,0
1745907127.426903,144,807,0,896,896,0,0
1745907127.478414,114,805,0,896,896,0,0
1745907127.529993,138,800,0,896,896,0,0
1745907127.5819259,128,795,0,897,897,0,0
1745907127.6333618,135,794,0,897,897,0,0
1745907127.68503,100,794,0,897,897,0,0
